OTU,SB01,SB02,SB03,SB04,SB05,SB06,SB07,SB08,SB09,SB10,SB11,SB12,SB13,SB14,SB15,SB16,XS01,XS02,XS03,XS04,XS05,XS06,XS07,XS08,XS09,XS10,XS11,XS12,XS13,XS14,XS15,XS16
CL00201,0,0,0,0,0,0,0,1162,0,0,2,40,0,0,0,0,0,0,0,0,0,0,0,160,54,0,4,0,0,0,0,0
CL00202,0,0,0,0,0,0,0,0,0,0,0,0,1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00203,1,14,0,31,50,153,2,28,12,8,10,12,0,0,0,0,0,10,30,10,500,392,85,16,17,10,4,25,0,0,0,0
CL00204,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1401,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,4,0
CL00205,0,0,0,0,37,8,0,162,0,0,3,73,0,0,0,0,0,11,0,0,131,300,91,409,82,88,0,18,0,0,0,0
CL00206,68,181,0,343,5,23,134,112,62,44,27,44,146,76,53,7,2,25,6,3,2,43,0,0,0,1,0,0,0,0,0,0
CL00207,0,0,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00208,0,0,0,37,0,0,0,0,61,0,11,0,11,60,8,67,0,0,13,1,0,0,0,0,0,69,0,0,15,835,164,47
CL00209,0,0,0,0,0,20,1157,0,0,0,0,0,41,0,0,0,0,0,0,0,25,67,68,16,4,0,0,0,0,0,0,0
CL00210,17,0,0,0,178,72,57,41,5,74,79,54,217,0,7,23,111,0,0,0,65,165,83,44,0,25,0,41,1,13,2,17
CL00211,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,0,0,0,0,0,0,0,0,0,0,0
CL00212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,149,502,93,0,0,513,1,9,0,0,0,0,0,0,0
CL00213,0,0,0,0,0,5,3,38,75,104,86,181,11,0,110,22,1,3,0,0,0,11,118,50,173,62,103,177,0,0,31,0
CL00214,7,0,29,4,0,0,0,0,5,0,0,0,0,0,9,0,147,49,820,37,0,0,0,0,0,0,13,0,215,23,1,0
CL00215,0,0,0,1,0,0,0,1,0,0,0,0,0,832,5,50,12,7,5,3,11,14,0,3,0,0,3,14,126,168,0,97
CL00216,0,6,0,0,23,37,83,18,9,94,10,15,0,0,17,0,0,0,0,0,12,54,330,576,26,1,10,20,0,8,0,0
CL00217,0,0,0,0,0,281,0,0,0,263,0,791,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
CL00218,0,1275,24,0,0,0,0,0,0,0,0,0,0,0,0,7,23,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0
CL00219,0,0,0,0,29,173,784,21,0,14,0,0,0,0,99,0,0,0,0,0,79,63,62,6,0,0,0,0,0,0,0,0
CL00220,36,16,0,177,0,2,0,1,25,6,2,0,20,65,105,101,37,0,76,62,2,0,0,3,9,13,37,52,156,148,143,35
CL00221,6,43,65,157,0,0,0,0,0,0,3,0,247,0,181,220,6,141,7,119,0,0,0,0,3,26,4,0,74,0,8,15
CL00222,0,0,0,2,0,0,0,0,0,0,0,482,0,0,0,0,0,7,0,2,0,0,0,0,310,508,11,0,0,0,0,0
CL00224,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,0,8,0,0,0,0,185,0,0,0,0,0,0,0,1,0,8,42
CL00223,0,0,0,0,6,579,0,1,0,519,0,20,0,0,0,0,0,0,0,0,47,62,31,28,26,0,0,0,0,0,0,0
CL00225,5,29,0,0,132,92,217,25,0,32,4,28,0,0,103,0,16,10,7,22,83,76,67,102,0,14,16,225,0,0,0,0
CL00226,64,33,34,34,0,11,50,13,28,74,44,13,0,0,0,0,127,29,119,175,7,22,14,140,70,136,67,0,0,0,0,0
CL00227,5,1242,7,16,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00228,12,8,21,15,19,11,62,16,12,36,15,3,38,415,28,87,20,5,4,3,15,8,16,13,11,10,17,12,64,123,133,49
CL00230,18,36,20,67,74,58,0,60,3,379,11,14,0,0,0,0,60,114,27,63,55,147,8,33,37,0,8,0,6,2,0,0
CL00231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,1281,0,5,0,0,0,0
CL00229,0,0,0,0,4,48,0,4,0,985,0,20,0,0,0,0,0,0,0,0,123,63,24,20,9,0,0,0,0,0,0,0
CL00232,0,3,0,0,6,0,40,0,3,0,4,0,75,87,5,33,2,0,1,0,0,1,528,203,0,0,0,103,61,76,47,16
CL00233,15,25,13,203,0,5,0,23,48,6,2,10,0,151,1,51,159,73,171,179,0,0,6,33,1,0,2,0,0,68,45,0
CL00235,12,4,2,34,0,0,0,0,1,0,0,0,3,51,89,22,126,93,51,80,0,0,0,0,0,10,25,0,19,152,448,60
CL00236,0,1,1,71,0,0,0,13,7,27,25,78,0,0,46,0,247,10,64,211,0,0,43,1,87,225,86,35,0,0,0,0
CL00237,390,26,0,35,3,21,28,9,54,208,14,14,111,165,18,122,0,5,0,2,6,26,0,0,0,7,0,0,0,0,0,3
CL00238,0,275,0,100,0,0,0,5,20,209,12,67,0,0,0,0,164,12,19,83,0,6,6,43,83,48,44,68,0,0,0,0
CL00239,1127,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00240,29,15,0,164,0,16,36,12,9,122,37,51,49,52,18,69,39,18,103,94,5,0,29,10,42,31,27,78,15,39,21,14
CL00241,0,17,0,17,0,0,0,3,86,14,24,4,105,210,33,81,16,23,70,27,1,5,37,24,6,96,15,147,0,41,65,71
CL00242,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,20,0,10,0,0,1181,5,8,0,0,0
CL00243,0,0,0,0,0,0,0,181,0,0,12,34,0,0,0,0,0,0,0,0,72,22,0,626,125,81,49,24,0,0,0,0
CL00244,0,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,124,0,7,0,0,0,0,0,0,0,0,0,0,0,0
CL00245,63,9,0,231,0,11,6,16,29,407,3,18,0,0,4,3,155,18,60,8,31,0,25,0,30,6,23,45,1,1,0,11
CL00246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0
CL00247,0,4,6,2,24,13,91,101,19,144,82,43,45,50,17,114,0,0,0,0,4,7,49,36,34,107,12,102,40,32,13,5
CL00248,0,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1145,0,0,0,0,0,0,0,0,0,0,2,0
CL00249,0,73,0,2,0,0,0,0,11,0,0,0,30,16,125,158,53,181,5,14,0,0,0,0,0,0,140,0,15,10,320,30
CL00250,0,0,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
CL00251,220,28,424,67,0,0,0,0,0,0,0,0,0,0,291,38,0,0,31,67,0,0,0,0,0,0,0,0,0,0,15,0
CL00252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,35,0,0,0,0,0,56,0,0,1072
CL00253,0,0,0,0,11,462,23,0,0,0,0,0,0,0,0,0,0,0,0,0,282,310,0,84,6,0,0,0,0,0,0,0
CL00254,102,10,74,30,352,6,114,20,10,6,0,2,0,15,0,16,7,8,86,9,61,38,82,33,0,12,14,29,0,40,0,0
CL00255,0,0,0,0,0,0,0,0,0,93,0,0,92,668,20,32,0,16,0,0,47,6,57,0,4,0,5,2,8,29,42,32
CL00256,0,0,0,0,15,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3,0,0,0,0,0,0,0,0,0,0
CL00257,0,0,0,0,0,0,0,0,7,0,0,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
CL00258,3,12,13,5,0,0,0,0,21,47,6,0,0,88,20,76,169,41,62,191,0,1,1,5,1,24,9,58,50,90,49,78
CL00259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,0
CL00260,0,0,0,0,0,0,0,0,0,0,0,0,0,219,44,342,0,0,0,0,0,0,0,0,0,0,1,0,63,98,142,199
CL00261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,4,0,3,0,0,2,2,0,0,0,0
CL00262,0,926,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,7,2,139,0,20,0,0,0,0
CL00263,0,0,0,0,111,193,2,0,0,0,1,0,25,0,8,0,0,0,0,0,261,317,100,77,0,5,0,0,0,0,0,0
CL00264,52,30,0,71,0,0,48,20,12,223,0,23,0,0,0,0,85,18,48,49,0,0,24,56,47,39,83,169,0,0,0,0
CL00266,0,0,0,0,0,0,0,0,0,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0
CL00267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,24,0,41,85,0,0,0,0,0,0,0,0,0,0,8,0
CL00268,0,0,0,0,0,0,0,0,0,0,0,0,0,39,68,200,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,552
CL00269,0,2,9,5,0,11,0,19,8,0,0,5,0,2,8,1,69,186,0,20,7,6,23,18,19,0,17,48,4,5,20,571
CL00271,0,0,0,0,82,0,0,1,948,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,43,0,0,0,0,0
CL00270,0,0,0,0,0,0,0,0,144,10,430,7,0,15,43,59,0,0,3,0,0,0,0,0,0,223,13,0,75,8,30,18
CL00272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00273,0,0,20,11,0,0,14,0,6,22,2,8,183,60,2,15,0,14,58,29,13,18,78,15,34,91,10,3,177,59,88,22
CL00274,0,3,0,0,8,8,55,17,464,52,6,4,16,31,20,53,1,1,10,6,0,20,4,21,0,2,6,91,49,50,30,22
CL00275,0,0,0,0,0,0,0,0,0,0,0,0,116,82,6,255,0,0,0,0,0,0,0,0,0,0,0,7,401,21,5,141
CL00276,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,15,1,0,0,0,0,0
CL00277,0,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,74,21,52,120,0,0,0,0,0,0,0,0,0,0,0,0
CL00278,0,3,23,7,0,37,17,0,0,0,0,3,0,0,0,0,83,16,87,27,215,116,60,102,144,12,43,30,0,0,0,0
CL00279,0,12,0,72,0,0,41,26,74,43,0,38,0,0,5,16,28,26,12,86,53,1,40,43,52,0,228,103,0,4,3,15
CL00280,0,0,0,0,0,0,0,926,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0
CL00281,0,0,8,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,25,0,181,766,0,0,0,0
CL00282,154,17,86,36,0,0,0,4,0,97,7,16,0,0,0,0,16,173,99,159,0,0,0,0,9,37,0,94,0,0,0,0
CL00283,0,0,0,0,0,0,0,2,0,6,3,846,0,0,0,0,0,2,0,0,0,0,2,0,132,5,0,0,0,0,0,0
CL00284,0,31,12,37,0,32,157,42,17,202,13,56,0,0,5,0,103,10,25,67,3,11,4,9,21,3,29,106,0,0,0,0
CL00285,0,0,0,0,0,0,0,0,2,0,1,0,3,43,0,18,0,0,0,0,3,0,7,3,1,0,2,3,191,43,0,671
CL00286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982,0,0,0
CL00287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,190,28,227,0,0,307,0,37,0,0,0,0,0,0,0
CL00288,0,0,0,0,0,3,0,4,5,10,0,0,20,56,0,9,85,27,56,0,31,3,14,15,101,13,63,28,196,153,0,86
CL00289,0,0,0,0,0,0,0,94,7,57,0,0,0,0,17,28,90,0,0,0,0,13,60,436,15,24,12,106,3,0,0,3
CL00290,0,4,0,0,0,597,0,29,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,18,0,43,14,0,0,0,0,0
CL00291,0,0,0,0,98,1,0,0,835,0,0,0,1,0,0,0,0,0,0,0,2,8,0,0,0,0,12,1,0,0,0,0
CL00292,0,0,0,19,1,6,0,1,29,37,58,4,11,0,286,159,0,0,0,0,60,45,5,30,0,90,0,68,4,0,2,36
CL00293,0,0,0,0,3,5,23,5,0,6,10,9,56,274,4,0,0,3,1,0,33,10,34,37,25,19,0,33,89,124,95,43
CL00294,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,44,0,783,0,29,4,0,1,0,0,0,0
CL00295,6,6,1,61,0,1,5,0,1,0,15,2,0,27,0,1,309,38,129,74,0,9,37,33,43,22,37,38,32,0,0,5
CL00296,9,4,0,21,0,5,34,2,1,2,4,0,0,0,0,0,89,18,41,81,2,4,8,5,9,4,31,545,0,0,3,0
CL00297,0,0,0,0,0,63,0,14,32,12,13,1,0,0,0,0,0,0,0,0,191,88,18,0,209,16,259,0,0,0,0,0
CL00298,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,219,0,13,652,3,0,6,4,0,0,3,4,0,0,0,0
CL00299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,0,0,0,0,0,0
CL00300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,781,0,0,0,0,0,0
CL00301,20,5,0,71,0,0,46,14,15,35,6,2,5,139,18,20,18,25,25,17,5,100,35,40,20,4,1,0,0,7,175,30
CL00303,0,0,0,0,0,0,0,0,0,0,13,0,0,0,245,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,593,0
CL00304,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,881,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2
CL00305,0,0,0,0,0,0,0,0,0,2,0,0,0,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CL00306,0,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
CL00308,0,0,0,22,0,4,0,3,11,38,1,0,9,1,5,22,0,0,17,18,12,60,67,2,215,0,160,34,67,19,0,85
CL00309,13,0,0,25,0,27,0,10,22,71,5,39,10,42,0,0,65,6,1,15,43,14,9,16,89,3,79,166,2,74,9,9
CL00310,689,14,1,4,0,0,0,0,0,0,0,0,0,0,0,0,50,70,12,20,0,0,0,0,0,0,0,0,0,0,0,0
CL00311,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,0
CL00312,0,0,0,0,2,169,0,50,0,0,0,1,0,0,0,0,0,0,16,18,141,34,170,10,25,199,0,0,0,0,0,0
CL00313,16,3,21,4,0,0,0,0,7,53,0,3,22,73,4,56,154,2,2,0,0,0,12,7,42,0,46,49,103,0,120,34
CL00314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00316,0,0,0,0,0,0,0,0,0,0,0,0,0,162,15,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
CL00317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0
CL00318,0,0,0,0,11,457,0,0,0,0,1,0,0,0,0,0,0,0,0,0,147,112,0,84,17,0,0,0,0,0,0,0
CL00319,16,39,0,34,8,4,264,35,21,70,9,53,0,0,0,0,0,20,4,38,14,56,65,3,18,3,17,36,0,0,0,0
CL00320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0,0,0,0,0,0,0,0,0,0,0,0,100,26,0,23
CL00321,0,0,0,0,4,0,0,0,0,5,0,0,52,631,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78
CL00323,0,0,0,0,0,0,0,0,17,0,1,0,0,0,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0
CL00322,0,0,0,0,0,0,0,0,0,0,0,0,0,14,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,0
CL00325,0,0,0,0,0,0,0,0,0,0,0,0,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00326,0,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00327,0,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0
CL00328,0,0,0,0,2,372,0,1,0,0,4,1,0,0,62,0,0,0,0,0,22,67,2,108,36,79,0,40,0,0,0,0
CL00329,165,2,449,1,0,0,0,0,0,0,0,0,0,0,0,0,12,26,109,13,0,1,0,0,0,9,4,2,0,0,1,0
CL00331,0,0,0,0,0,0,0,0,1,21,0,0,40,0,17,12,0,0,0,0,0,0,0,0,3,621,9,8,5,5,0,51
CL00330,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00333,0,0,0,0,0,0,0,0,0,0,2,0,16,756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5
CL00332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790
CL00334,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,770
CL00335,0,0,0,0,0,5,0,0,0,0,0,10,0,9,5,0,62,0,42,4,6,50,58,5,174,3,12,164,35,102,0,35
CL00336,0,0,0,0,0,0,15,0,0,63,25,8,0,151,9,86,8,7,12,16,0,33,9,0,46,113,4,0,90,54,0,27
CL00337,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,14,0,0,0,0,0,0,0,0,0,0,52,0,0,0,391,0
CL00338,0,0,0,0,0,0,0,0,0,0,0,0,46,165,5,98,0,0,0,0,0,0,0,0,0,0,0,0,16,294,20,123
CL00339,0,0,0,0,77,75,5,1,0,1,159,41,0,0,0,0,0,0,0,0,44,194,91,26,7,21,20,5,0,0,0,0
CL00340,34,155,330,121,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,80,0,0,0,2,0,0,0,0,0,0,0,0
CL00341,0,176,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,67,0,0,0,0,0,0,0,0,0,0,0,0
CL00342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,35,0,0,718
CL00343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00344,0,0,0,16,18,0,0,1,14,17,14,8,1,115,35,16,18,0,0,0,22,27,86,8,23,31,35,42,75,58,24,55
CL00345,3,0,0,14,2,9,41,0,3,15,10,3,65,319,20,38,3,4,0,5,17,4,17,0,10,7,0,11,18,97,10,14
CL00346,0,0,0,0,1,38,8,9,0,5,3,3,0,0,0,0,0,0,0,0,166,221,117,118,56,0,2,10,0,0,0,0
CL00347,0,0,0,0,0,0,0,0,718,8,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00348,0,0,0,0,0,0,0,110,0,0,1,0,0,0,0,0,0,0,0,0,0,634,0,4,0,0,0,0,0,0,0,0
CL00350,0,0,0,0,0,0,0,0,0,0,0,0,10,123,53,82,0,0,0,12,0,0,0,0,0,3,0,0,147,240,29,48
CL00351,5,7,0,0,0,0,0,0,3,12,0,7,22,0,0,0,176,0,0,0,0,7,35,15,236,0,0,10,23,176,3,5
CL00352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,21,147,83,112,16,61,79,33,9,32,6,10,0,19,3
CL00353,21,29,12,2,1,26,9,0,1,2,32,12,17,8,5,33,31,65,3,9,17,5,21,42,32,0,42,36,84,3,23,112
CL00354,5,0,0,0,23,8,193,0,30,22,19,13,285,0,0,0,0,0,0,0,4,5,40,17,10,9,11,34,5,0,0,0
CL00356,6,0,0,9,0,5,3,0,0,39,4,2,10,37,2,36,42,58,17,28,50,3,22,1,28,3,17,62,102,133,0,10
CL00357,0,0,0,0,283,0,0,26,0,4,94,298,0,0,0,0,0,0,0,0,0,17,0,0,1,5,0,0,0,0,0,0
CL00358,0,177,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,0,0,0,0,0,0,0,0,0
CL00360,0,0,0,0,0,8,4,0,0,31,0,0,54,116,0,42,0,0,0,0,0,0,51,0,0,11,1,21,120,56,36,169
CL00361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0
CL00363,0,123,0,98,18,2,8,272,4,22,13,51,5,42,35,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CL00362,0,0,0,0,456,23,120,27,7,45,6,14,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CL00365,0,0,0,0,0,0,0,4,3,0,0,4,64,9,0,0,0,0,0,0,0,452,0,61,0,0,0,0,109,1,0,0
CL00366,0,0,0,0,0,0,0,0,0,0,0,0,268,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,9,0,4
CL00367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702
CL00368,12,4,53,17,0,0,0,0,2,15,5,4,0,327,223,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00369,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,18,0,146
CL00370,11,0,65,47,0,0,0,0,0,0,0,0,4,0,8,43,58,2,24,367,0,0,0,0,0,0,0,0,2,0,67,1
CL00371,2,0,0,0,0,0,0,0,0,0,0,0,0,79,0,24,0,0,0,0,0,0,0,0,0,0,69,0,235,133,0,148
CL00372,9,0,6,2,0,6,0,12,0,12,1,0,46,242,3,57,88,1,50,2,6,12,28,14,0,0,8,26,0,26,33,0
CL00373,0,0,0,0,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
CL00374,0,0,0,0,0,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00375,0,0,0,0,0,0,674,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00376,0,0,0,0,0,50,71,5,0,174,0,22,0,0,0,0,0,0,0,0,75,58,93,18,18,0,0,94,0,0,0,0
CL00378,0,4,0,8,17,8,1,5,4,25,3,0,0,0,11,0,54,9,3,0,39,17,143,101,71,83,21,13,0,0,33,0
CL00377,0,0,0,3,0,2,0,0,0,19,523,1,0,7,68,9,0,5,3,0,0,0,0,0,0,0,0,0,0,14,4,15
CL00379,4,47,362,62,0,0,0,0,0,0,0,0,0,0,8,1,81,9,18,75,0,0,0,0,0,0,0,0,0,0,0,0
CL00381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
CL00380,0,0,0,5,0,0,0,0,0,231,0,0,0,0,0,0,72,22,27,4,0,0,0,0,0,22,0,0,2,0,175,106
CL00382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0
CL00383,0,0,0,0,0,13,0,0,0,0,0,2,7,0,0,1,0,0,227,19,25,19,1,39,268,0,28,6,3,1,0,2
CL00384,0,0,0,0,0,0,0,623,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
CL00388,20,84,196,6,9,12,0,11,12,9,6,4,177,0,0,0,1,9,3,16,11,2,9,3,44,6,6,3,0,0,0,0
CL00386,6,7,77,5,0,0,0,0,12,0,0,0,5,1,0,9,131,24,0,10,0,0,8,0,0,0,2,0,0,329,4,29
CL00387,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0,0,0,10,0,40,0,0,0,0,0,0,0,0,0,0,2,0
CL00389,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL00390,0,0,0,0,47,25,18,102,0,0,263,6,0,139,0,0,0,0,0,0,5,46,0,0,0,0,0,0,0,0,0,0
CL00391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0,0,0
CL00392,0,0,0,0,16,8,0,134,0,0,0,7,0,0,0,0,0,0,0,0,119,173,9,151,24,0,0,0,0,0,0,0
CL00393,0,0,0,20,0,0,0,1,3,22,3,0,16,22,25,0,159,3,32,0,0,4,19,0,0,0,2,72,233,0,4,0
CL00394,0,0,0,3,0,0,0,0,0,0,0,0,8,88,42,72,3,0,12,4,0,0,0,0,0,0,0,0,5,168,210,24
CL00395,0,0,0,0,0,0,0,0,0,0,0,0,173,20,106,171,0,0,0,0,0,0,0,0,0,0,0,0,89,0,52,24
CL00396,0,0,0,0,0,24,0,50,0,289,1,0,0,0,0,0,0,0,0,0,13,16,34,178,5,0,18,5,0,0,0,0
CL00397,0,0,0,0,0,0,0,174,0,0,1,6,0,0,14,0,0,60,0,0,0,5,0,368,3,0,2,0,0,0,0,0
CL00398,0,0,10,91,0,0,0,0,20,0,2,0,0,0,1,0,96,41,13,352,0,0,0,0,0,0,0,0,6,0,0,0
CL00399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
CL00400,0,0,0,0,0,0,12,16,1,54,3,0,0,19,5,0,11,3,0,0,0,0,3,25,45,11,48,154,0,0,190,22
CL00401,0,0,0,0,2,0,2,9,5,2,2,8,12,14,23,11,8,0,0,0,0,101,15,11,67,25,10,16,56,169,7,46
CL00402,0,0,0,3,0,0,0,0,0,0,0,0,53,0,200,305,33,0,0,0,0,0,0,0,0,0,0,0,0,2,24,0
CL00403,0,0,0,3,8,4,13,13,5,125,5,8,7,41,25,121,0,1,0,6,0,12,24,0,7,19,1,58,55,2,39,18
CL00404,30,71,0,23,87,25,120,6,22,6,28,85,27,0,1,15,0,18,10,22,0,10,0,0,6,1,1,5,0,0,0,0
CL00405,0,0,0,0,0,11,0,0,6,22,13,0,68,5,3,40,0,0,0,0,80,3,179,0,67,96,0,0,9,4,4,8
CL00407,8,0,0,0,0,0,0,0,0,0,0,0,0,495,0,37,6,0,0,4,0,0,0,0,0,0,0,0,11,34,9,11
CL00406,0,0,0,0,2,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,91,0,0,0,0,0,0,0,0,0,0
CL00408,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0
